X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
989|H	21.6590796447623	25.2931655482815	23.0391819363921	22.6231187031038	24.4266139153432	25.3618310406034
990|H	23.7149313158369	24.697434013601	23.3995346294209	25.0502754180881	23.726722366322	24.5339014146187
992|H	22.3962305205111	22.9448747138492	22.9435655870847	22.4498242770169	22.7406635430212	21.0271137729972
994|H	19.46500445138	23.5624443041671	NA	NA	20.5852551554416	NA
997|H	NA	NA	NA	NA	20.5217983786381	NA
998|H	25.1255799897758	23.261782239272	22.4468833551568	24.6225361414834	20.2881692795472	NA
999|H	NA	22.1167871726122	NA	NA	21.3111225716506	21.4262163976549
1000|H	NA	25.3363705430445	NA	NA	23.5857486246038	22.0968345539057
1001|H	NA	25.3363705430445	NA	NA	23.5857486246038	22.0968345539057
1002|H	21.4493753390554	24.7794480631021	23.8986112355414	NA	23.9553900618654	NA
1004|H	22.3151430601158	25.8464399007966	21.1267927805967	24.6405613083376	25.5885733317971	19.8076733261743
1006|H	NA	22.2334194701906	NA	NA	NA	NA
1007|H	NA	26.562656402821	NA	NA	28.1609496401309	18.8998506411995
1015|H	22.0365979431202	NA	NA	22.6302033386524	20.782551115048	NA
1016|H	22.0365979431202	NA	NA	22.6302033386524	23.5553725530471	NA
1017|H	26.3436155635089	26.2103885015352	25.9482675258176	27.8162395804772	26.9022011565047	24.734840465493
1018|H	NA	NA	NA	NA	25.2253402274008	NA
1019|H	NA	NA	NA	NA	25.2253402274008	NA
1020|H	20.9964645883887	23.9802366567407	22.8319013107064	NA	25.3288494880737	NA
1021|H	25.2096600681847	25.0948097537982	20.8342904839803	25.1634774598489	25.1490555398019	22.6010074046043
1022|H	NA	19.504557806122	NA	NA	NA	NA
1023|H	22.1656506935071	25.520013390931	24.7574118070386	23.2527383384404	24.1960795267556	26.0671284538722
1028|H	NA	20.16647655363	NA	NA	NA	NA
1029|H	NA	24.7098637590485	NA	NA	24.7737060559132	NA
1030|H	NA	20.6786865616383	NA	NA	20.8597349801135	NA
1033|H	NA	21.0050773971609	NA	NA	NA	NA
1034|H	NA	21.9301713160892	NA	NA	21.6489470054048	NA
1036|H	NA	NA	NA	NA	NA	24.740483470305
1037|H	NA	NA	NA	NA	NA	24.740483470305
1038|H	24.3312894004335	23.6951383249198	NA	21.4156731367002	24.112984009256	20.7239879388862
1039|H	27.3103900475868	27.959687489782	NA	24.6045684172527	28.7014622970061	22.3899095636368
1041|H	NA	22.8979052524323	NA	NA	22.2975613136925	NA
1043|H	NA	21.0420261653483	NA	NA	21.7963657446877	NA
1044|H	NA	19.0794462606686	NA	NA	NA	NA
1045|H	NA	25.1985801264302	NA	23.1992990794789	24.44946476366	NA
1046|H	NA	NA	NA	NA	22.7802711378467	NA
1047|H	NA	NA	NA	NA	21.422769295029	NA
1048|H	NA	NA	NA	NA	21.422769295029	NA
1051|H	NA	23.2795686711339	17.9058837113708	NA	NA	NA
1052|H	21.6363262346584	23.0768795961488	NA	NA	23.3803658654187	NA
1053|H	21.2145907266025	23.3898255900307	NA	22.0935389339977	23.2355843738109	NA
1054|H	NA	21.204324782334	NA	NA	NA	NA
1055|H	NA	19.1128529681056	NA	21.9290786994409	21.8455027230307	NA
1056|H	27.2918996503624	24.8124189415872	NA	26.9977872965491	22.4167057531167	NA
1057|H	27.2918996503624	24.8124189415872	NA	26.9977872965491	22.4167057531167	NA
1058|H	NA	NA	NA	NA	NA	23.9087492118201
1059|H	NA	NA	NA	NA	NA	23.9087492118201
1060|H	NA	NA	NA	NA	NA	23.9087492118201
1061|H	NA	NA	NA	NA	NA	23.9087492118201
1062|H	21.7493953629487	22.4735357104529	19.0976010678819	20.3253927481666	23.3177642985217	NA
1064|H	22.7125228341862	NA	NA	24.424012031241	NA	NA
1065|H	22.7125228341862	NA	NA	24.424012031241	NA	NA
1066|H	NA	20.7576219232009	NA	NA	NA	NA
1068|H	NA	21.9628568880698	NA	21.9542687267036	24.9067123993305	NA
1070|H	22.8623667725464	22.8158484700271	NA	24.6325105079	22.9401526793285	NA
1071|H	NA	NA	NA	NA	21.3398321494702	NA
1072|H	NA	NA	NA	NA	21.6138689724281	NA
1073|H	NA	21.5173075938672	NA	NA	NA	NA
1074|H	NA	23.8863437141104	18.6090912005954	NA	22.8076692712772	NA
1075|H	NA	21.6048322282705	23.381150971791	22.4288891518398	NA	22.3948481225966
1076|H	NA	26.1078401417879	NA	23.7647225394547	26.2148878629856	19.4168961154904
1077|H	NA	21.2126744255544	NA	NA	22.0332101317512	NA
1078|H	NA	26.1014674013909	NA	NA	27.1682547623899	NA
1079|H	NA	23.8626374756374	19.1103005844294	NA	22.411062202019	20.8705295532159
1082|H	NA	23.2044199366029	NA	NA	NA	NA
1083|H	NA	24.9129976980472	NA	23.7617388573305	25.6254093042118	NA
1086|H	NA	23.614265767349	23.9079211012447	NA	26.9942887234722	24.0669537979864
1090|H	NA	24.3770082202631	NA	NA	22.5172367320129	NA
1091|H	NA	NA	NA	NA	NA	20.2521538793452
1092|H	NA	NA	19.819018690154	NA	NA	19.2383939974365
1093|H	NA	19.4152998636598	NA	NA	NA	NA
1094|H	NA	19.2666856439938	NA	NA	17.9218091642047	NA
1095|H	NA	15.102923594796	NA	NA	NA	NA
1096|H	NA	NA	NA	NA	21.6631457643187	NA
1098|H	NA	20.9339309231621	NA	21.9125091684292	20.881392572462	NA
