X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
0|L	NA	16.8047080709584	NA	NA	18.229349068629	NA
1|L	25.1142005039908	NA	27.0319348362878	NA	NA	NA
2|L	25.1142005039908	NA	27.0319348362878	NA	NA	NA
3|L	NA	21.3703841976372	18.8743947437009	20.5567786795727	13.8622900226002	NA
4|L	NA	NA	NA	NA	NA	23.4549415568441
5|L	22.9545757790006	22.3681563095753	21.5947295227702	23.6903759019737	21.6149149605697	24.378714141555
7|L	NA	18.9600362079488	NA	NA	NA	NA
8|L	NA	NA	NA	20.0892087040321	15.1886707372955	NA
9|L	NA	NA	20.4836766269411	20.0892087040321	15.1886707372955	NA
10|L	NA	NA	NA	NA	12.8635861736373	NA
11|L	18.8476016065349	NA	NA	NA	NA	NA
12|L	18.8476016065349	NA	NA	NA	NA	NA
13|L	27.1781723163028	25.3287779828766	26.3198493940837	26.8128390950437	25.8179974193152	25.8965154111527
15|L	23.5410068017198	20.2344633687559	NA	24.1979559022091	17.6208685480605	NA
16|L	22.8113403141188	17.2550844507948	NA	NA	NA	24.2580575177554
17|L	NA	NA	20.5769118484343	NA	18.1692120971132	NA
18|L	NA	20.2719005706899	NA	NA	NA	NA
19|L	22.4054101245503	22.8929220120902	23.4149419102303	23.8842637759718	23.2077167837357	20.7119908849856
21|L	NA	14.1740053448714	NA	NA	NA	21.5051419278365
22|L	21.7301536996796	21.7228951556584	NA	NA	21.6469094487018	18.0609531585284
23|L	NA	19.2723427911306	NA	NA	18.5205281224317	NA
24|L	NA	19.2723427911306	NA	NA	18.5205281224317	NA
25|L	NA	21.7224636900795	22.0882832072476	21.2556435875917	20.0558811487385	NA
26|L	NA	NA	22.5658694575076	19.8309123434168	20.3623254883605	24.3614495378926
27|L	NA	21.1253039997109	23.4476288314894	20.233995288868	20.73044858231	22.4002577290473
28|L	NA	25.3683861478809	23.4185489965466	NA	24.3139980546983	21.8360543097881
29|L	20.0553068149372	23.3510458545018	21.6185674190913	21.8299089354088	20.6799491691918	24.3108413149886
30|L	NA	NA	NA	22.0985545513401	NA	NA
31|L	NA	NA	22.8436661404053	NA	NA	NA
32|L	NA	NA	22.8436661404053	NA	NA	NA
33|L	27.7928319159323	28.7684528259831	26.9084917687705	23.9706997178658	29.8064356916033	28.9246211994059
34|L	NA	19.2261174893414	24.7451252384217	NA	NA	23.5057977959815
35|L	30.8420157462756	29.2426397934584	30.930688809361	30.9915024195986	29.1268078329497	29.8359272873957
36|L	31.7555882545589	30.6648099297969	31.5696089188186	31.6537564880188	29.7326436758443	30.6306811161493
37|L	29.7875212679554	25.5926241560635	29.6201956594724	28.3197952293871	26.8547103980229	27.3273437760673
38|L	30.1877637149437	29.0481044557668	30.3049260027469	30.5402312585736	28.5669363131914	29.0524098929888
40|L	25.4169139701251	26.1021594603563	26.1854971855067	25.0462060130292	25.1106637913555	27.4424149696279
41|L	NA	NA	NA	NA	18.3741921417432	NA
42|L	NA	NA	16.3409114998841	20.1671866140129	NA	NA
43|L	NA	NA	NA	NA	19.8416543581032	NA
44|L	NA	19.774502084716	NA	NA	NA	NA
45|L	NA	18.5694753327699	NA	NA	NA	NA
46|L	NA	NA	NA	NA	NA	26.9334212000939
47|L	NA	16.6678728854658	NA	NA	18.5483160570836	NA
48|L	NA	19.173003616496	NA	NA	NA	NA
49|L	NA	19.173003616496	NA	NA	NA	NA
53|L	NA	NA	NA	NA	NA	20.535317627061
55|L	NA	22.8628134837409	24.2496195572649	21.0435655474738	20.1394088255518	23.2845919641904
56|L	NA	NA	27.4994437988376	24.1298175591177	16.0057760018039	26.9096917798174
57|L	NA	NA	NA	21.6759390396124	NA	NA
58|L	NA	NA	NA	NA	17.7287365188344	NA
59|L	NA	21.0067317746779	NA	NA	20.7526931013136	NA
60|L	NA	NA	18.4035062782571	NA	NA	NA
61|L	NA	NA	NA	NA	22.2153299678455	NA
62|L	NA	NA	NA	NA	22.2153299678455	NA
63|L	20.846817095539	18.0370276605126	19.4428844800337	23.696615863925	16.0602821119913	NA
64|L	NA	NA	NA	NA	NA	20.9802163951922
66|L	NA	17.4062957957374	NA	NA	NA	NA
67|L	NA	17.4062957957374	NA	NA	NA	NA
68|L	23.5931174899927	NA	NA	24.6540324365147	NA	NA
69|L	23.5901599471788	NA	NA	24.7400594268278	NA	NA
70|L	22.9829457581353	25.053389837574	25.1780478145355	21.2810217838391	23.907120154206	26.3883891073751
74|L	NA	NA	NA	16.7962438188797	NA	NA
75|L	NA	19.6625297584052	NA	NA	17.5466441081818	NA
76|L	NA	20.7124498835606	NA	NA	20.711618409469	18.624967010325
77|L	NA	19.9021588592267	NA	NA	21.4325700447901	NA
78|L	NA	20.0137427414052	NA	22.4144051348379	21.889285073573	NA
79|L	27.722070724451	NA	NA	28.5246890603462	22.3249096332486	NA
81|L	22.3945733241925	18.6986747240545	18.5176870381856	NA	NA	NA
82|L	NA	20.7386804464492	NA	23.3930413110881	20.7252954164949	21.7431678981911
83|L	NA	16.4507691456793	NA	NA	18.2645658265232	NA
84|L	NA	21.7033685321871	NA	NA	NA	17.1855645304086
85|L	NA	17.5823881131774	16.700808903388	NA	18.1293907517907	NA
86|L	21.7722968938919	22.6136925433107	20.8033991548049	21.975430663665	21.6684075473091	21.9301772444022
87|L	NA	18.6608343850541	NA	NA	NA	NA
88|L	NA	NA	21.10001165349	NA	NA	NA
89|L	NA	NA	19.2003258437313	NA	NA	21.2048575832066
90|L	NA	11.7461585513818	NA	NA	9.67871339816527	NA
91|L	NA	11.7461585513818	NA	NA	9.67871339816527	NA
92|L	24.6161380838347	NA	NA	NA	NA	NA
93|L	NA	21.0340810150954	NA	NA	20.4102656750669	NA
94|L	NA	19.2246964148177	NA	NA	21.0976198355611	NA
95|L	NA	NA	NA	NA	NA	25.3282390854146
96|L	NA	NA	NA	NA	NA	25.3282390854146
97|L	21.2736801145029	20.8590401070298	NA	NA	20.4434786305628	NA
98|L	22.9226028524447	21.3771386682245	23.0426593308089	22.9564130785992	19.9386779973737	24.8260290681843
99|L	23.4719920599883	20.1023563782879	26.0983778215721	23.0588801011552	19.5419745302097	24.827793722283
100|L	NA	19.5699550584585	NA	NA	18.3522618050158	NA
101|L	NA	19.4507691456793	NA	NA	18.5007277223412	NA
102|L	24.3899393771576	20.7187729870156	22.6385244776834	24.0769311380352	18.5718364617048	23.6601505193405
103|L	24.1163863735162	20.8146265643811	18.8745240464158	22.9292526207978	18.9649192506458	19.1868061410513
104|L	21.8439851801877	NA	21.2943577531192	22.482718442779	NA	21.8818984643632
105|L	21.4617132048348	23.7349151852997	NA	NA	22.8667997897325	NA
106|L	21.4617132048348	23.7349151852997	NA	NA	22.8667997897325	NA
107|L	NA	NA	NA	NA	18.2420297353775	NA
108|L	NA	NA	NA	NA	18.2420297353775	NA
109|L	NA	NA	NA	NA	18.2420297353775	NA
110|L	26.9371572226431	16.2304937162791	NA	26.2402336344224	16.948273047633	NA
111|L	NA	18.1627146799882	NA	NA	19.4968494220749	NA
112|L	20.9873362135808	17.8907347437785	NA	NA	18.6206815917586	NA
116|L	NA	19.4841550304299	NA	NA	19.7723399209952	NA
117|L	NA	NA	NA	23.1104910687909	19.6486296735171	NA
118|L	NA	23.2776878375891	NA	19.871638370495	24.2768252220321	NA
120|L	NA	17.5309488808898	NA	19.1737621096886	17.19411517288	NA
121|L	19.3776208922395	NA	NA	15.7075205315423	NA	19.4745803655029
122|L	NA	17.3881298600531	NA	NA	18.136747402391	NA
124|L	NA	22.4549091248243	NA	NA	NA	NA
125|L	NA	21.9732132603839	NA	NA	22.6842186397423	NA
128|L	NA	17.4620814742722	NA	20.5175954946712	16.7091971209678	16.3873319282675
129|L	21.8441920775122	21.2442397890454	19.5783017281573	22.4984880338675	20.796980579504	NA
130|L	21.3169286456502	15.6066567939421	NA	19.6921421071005	NA	NA
132|L	23.0017083857063	22.0073222445592	NA	NA	18.1721652184392	NA
133|L	21.0357661411248	NA	NA	NA	NA	NA
134|L	21.0357661411248	NA	NA	NA	NA	NA
135|L	21.0357661411248	NA	NA	NA	NA	NA
136|L	23.7191407069572	22.2736440980454	21.6089337637409	22.8371719745478	22.1274922576966	NA
137|L	NA	NA	NA	NA	14.1414432152513	NA
138|L	NA	NA	NA	NA	17.7649679970078	NA
140|L	NA	16.5472174709687	NA	NA	NA	NA
141|L	NA	18.565375172029	NA	NA	19.7230112938933	17.0498305423442
142|L	20.1628601615167	20.5743451267025	18.6649343064955	NA	20.0404585425713	NA
143|L	NA	17.4009850357035	NA	NA	18.0159407658382	NA
144|L	25.2367705426716	23.7583870962224	22.9258989555461	26.1956351549064	24.7138076570578	23.3145894161951
145|L	27.5110960860014	26.5015217091976	27.6773887327446	28.8550903452936	26.8656524070471	25.5928016938879
148|L	23.5879069172098	22.5928946437105	NA	21.5038612059664	21.8852780907043	17.2369442601525
149|L	NA	NA	NA	NA	19.4724518794291	NA
150|L	NA	NA	NA	NA	19.4724518794291	NA
151|L	24.7669594226671	21.9318543658516	22.2300942400686	23.567565475489	21.8388192217661	NA
152|L	20.4754555621137	22.7625901437426	20.2775272846489	NA	22.358756884005	18.5469145334171
155|L	NA	13.0076103061417	NA	22.2822249321374	NA	NA
156|L	NA	13.0076103061417	NA	22.2822249321374	NA	NA
158|L	NA	17.5151591816752	NA	NA	NA	NA
159|L	22.4197799937838	22.3593952100895	23.9681646825231	21.5299245576729	22.8829050863695	24.5018921159965
160|L	NA	NA	NA	NA	NA	24.5912841463471
161|L	NA	NA	NA	NA	16.6582365954803	NA
162|L	NA	NA	NA	NA	NA	22.157140476044
163|L	22.0144503511351	21.7985637553392	18.7476996153877	NA	20.3976365809793	NA
164|L	NA	NA	27.6273131384598	NA	NA	27.3164275937114
165|L	25.4403687363853	20.7159219884209	NA	23.6601073414377	20.5242809079716	NA
172|L	NA	15.2005363067831	NA	NA	NA	NA
173|L	NA	19.1696313548211	21.3240126341987	NA	18.6196295108978	21.7455443458322
175|L	21.5637368494819	24.7384759683763	17.7522102435182	21.1409522046108	24.5068181433386	19.2337587791316
176|L	NA	19.0985930163726	NA	NA	17.2071546294494	NA
177|L	NA	20.4700881627884	NA	22.2271271098912	18.4528292815722	NA
178|L	NA	NA	NA	NA	20.0095560260936	NA
179|L	NA	NA	NA	NA	20.0095560260936	NA
180|L	NA	NA	NA	NA	20.0095560260936	NA
181|L	19.8033390574413	19.21256042908	NA	NA	18.7024554401368	16.6767871317299
182|L	NA	18.9458138929948	NA	NA	20.725050861975	NA
183|L	NA	18.2545672773681	NA	NA	18.3892239423537	NA
185|L	NA	NA	NA	NA	19.1078268367884	NA
186|L	NA	18.0085496483427	NA	19.3917766760159	18.5185226381249	NA
187|L	24.0001541197478	NA	NA	NA	17.1907817143751	NA
188|L	NA	20.9171929906242	NA	23.3002418609461	21.5130246157228	NA
189|L	22.4457132274195	NA	20.6078647767633	20.5188413189333	18.3133447950293	NA
190|L	23.4126478279739	20.2782261475104	20.7295504816167	23.6182510973717	20.116388356986	20.1807006827065
191|L	24.0603646356216	21.5072157501733	22.9112221397004	24.249567005652	22.4303383944498	21.0885955541539
192|L	22.1195521498666	14.6883900101987	NA	NA	NA	NA
193|L	22.1195521498666	21.7141327278887	NA	NA	22.9968497130252	22.4927375320588
194|L	23.6414483822161	NA	NA	22.7305054837445	NA	NA
195|L	NA	22.6448596890326	NA	NA	22.9204719140696	NA
196|L	NA	22.3429987896371	NA	NA	22.7462538594868	NA
197|L	18.6719688508616	NA	NA	NA	NA	NA
198|L	NA	NA	19.1990099515712	NA	NA	NA
199|L	NA	17.1234913667847	22.5122644771103	NA	16.6951939084725	18.1392536942072
200|L	NA	21.9099165796481	19.7309794232126	22.766586164466	21.9871383603321	NA
201|L	NA	NA	NA	NA	15.9843574770379	NA
202|L	NA	NA	20.0041838223301	NA	NA	NA
203|L	NA	16.7612885081163	23.2079299503959	NA	NA	23.9953855020034
204|L	NA	NA	26.4003700786759	NA	NA	26.4071834284473
205|L	NA	20.0596694812454	NA	NA	20.9359100337452	NA
206|L	NA	17.7169836512817	NA	NA	22.7755448021359	NA
207|L	NA	17.7169836512817	NA	NA	21.7819594088656	NA
208|L	NA	20.5202237614369	NA	NA	22.3619061104236	NA
209|L	NA	NA	NA	21.5709660256081	NA	NA
210|L	21.0403240802038	NA	NA	NA	NA	NA
211|L	NA	22.5775692944231	NA	NA	22.6554901344302	NA
212|L	NA	22.5775692944231	NA	NA	22.6554901344302	NA
213|L	NA	16.3725582370615	NA	NA	NA	NA
214|L	26.7961944335083	25.7463231067012	27.3666895764706	26.4585963951852	25.658267904615	25.8092937318965
215|L	NA	17.3583356653365	NA	NA	NA	NA
216|L	NA	17.3583356653365	NA	NA	NA	NA
217|L	22.9196116919322	NA	NA	21.9045428965778	NA	NA
218|L	NA	18.7828029996815	NA	NA	17.6488015832396	NA
219|L	NA	14.8661747387622	NA	NA	NA	NA
220|L	NA	NA	NA	19.607785254584	16.5310611583932	NA
221|L	NA	18.7511431884832	NA	NA	18.1036690910136	NA
222|L	NA	18.9799073532608	NA	NA	17.8002705434336	NA
223|L	24.0328329531388	19.8310295794068	NA	25.2424760658634	20.9841213314656	NA
224|L	26.9542403632432	25.1006039006791	25.639475888181	27.4854501150728	25.8215760269347	23.9533095309949
225|L	26.9684568652238	25.1433699577627	25.5129070726161	27.2914146404878	25.8357236962487	24.0292860186231
226|L	22.8441920775122	23.9750557251737	24.0100551790968	21.8584216231512	22.5501425352958	NA
227|L	26.1400779443528	23.9727900674172	25.4517985222267	25.4668539387369	24.3528774581044	26.4259003685876
229|L	NA	NA	NA	20.5961065705026	NA	NA
231|L	21.2663648648709	15.1702811281354	NA	22.1996283522232	16.9711100988169	NA
232|L	21.2726505235585	23.9831827581619	21.4680699824564	23.6021070775102	24.5489916630241	20.8669074705949
233|L	24.6956558436563	23.0939305629673	21.2757538424577	22.3433874333282	23.3857385272079	23.4415287025533
234|L	20.8228922232128	18.5045749201984	NA	24.593046031264	21.4880368984077	20.8735114915663
237|L	21.9772030250154	18.9710960530842	NA	20.6870096014318	17.5979029009533	NA
239|L	23.9569932562625	27.6205409881885	24.1181784394398	21.7525918869263	28.4765092320635	20.2139653964529
240|L	24.4165835773004	22.9724121116264	21.5305345232516	24.036043018707	22.9299337944577	18.4714160520627
242|L	NA	NA	NA	21.0708347574002	NA	NA
243|L	NA	17.38056561272	NA	NA	21.2772052066595	NA
244|L	NA	17.38056561272	NA	NA	21.1923196787772	NA
247|L	NA	15.9827684847782	NA	NA	NA	24.5053455050331
248|L	24.7113359164438	24.724269591646	23.4109079533827	18.8776365804643	25.0672444001207	22.2807650096312
249|L	24.7276887028932	24.061319543786	22.9848238376688	24.8225884731841	24.5006602591196	22.4873885385662
250|L	NA	20.3995103469854	20.7752815700149	19.6250330837585	20.8652964559928	21.2702614473473
251|L	21.9056529616406	20.0703330512284	18.0260874633393	19.1932850861946	17.2730811976443	NA
252|L	NA	NA	NA	NA	17.5147799758055	NA
253|L	NA	NA	NA	NA	17.5147799758055	NA
256|L	NA	16.7231503787126	23.4687927822841	NA	16.8138874659405	NA
257|L	NA	NA	23.4687927822841	21.4752157295938	NA	NA
258|L	22.588215759512	20.0665417694976	19.6570070303258	22.0214737474521	19.1971275219729	NA
259|L	NA	14.1995280359261	NA	NA	16.6572343442432	NA
262|L	NA	19.1107332696592	NA	NA	19.5946821339372	NA
263|L	22.8870462949948	NA	18.5019542934776	NA	NA	NA
264|L	NA	NA	NA	19.5001020877829	NA	NA
265|L	NA	15.5781973671868	NA	NA	NA	NA
266|L	NA	15.0426518136599	NA	NA	14.2466893876443	NA
267|L	23.4882344495134	21.4799068087474	21.4426773755845	23.7901411534777	22.4344160401144	21.7344720703109
268|L	23.4882344495134	21.4292503461962	21.4426773755845	23.7901411534777	22.9299337944577	21.7344720703109
275|L	NA	NA	NA	NA	19.6098906517129	NA
276|L	NA	18.1718874276738	NA	NA	18.4677173683139	NA
277|L	NA	NA	NA	NA	NA	22.5905807409781
278|L	23.2267084746875	NA	NA	NA	18.6356777108476	NA
279|L	NA	NA	NA	22.2611456305195	20.3728745802693	NA
280|L	NA	21.9008565441265	23.70433487122	NA	22.0116294888056	22.8140905334511
284|L	NA	21.4275969536774	NA	NA	22.4763478026081	22.0324443287018
285|L	22.4821317256329	NA	NA	22.5524871489263	17.6724886283135	NA
286|L	22.4821317256329	20.6270089321237	NA	22.5524871489263	NA	NA
287|L	NA	20.6270089321237	NA	22.5524871489263	21.9471598587567	NA
288|L	22.4821317256329	20.6270089321237	NA	22.5524871489263	21.9471598587567	NA
289|L	NA	16.0254613263589	NA	NA	NA	NA
290|L	NA	18.7905076644065	NA	NA	21.5916598465823	19.9903360601726
291|L	NA	15.4311879138459	NA	21.3905053529945	NA	NA
292|L	NA	18.0434442653045	NA	20.0682425131331	NA	NA
293|L	21.8964045661021	22.4570719241813	22.7845789438682	21.1986729039173	21.3186382472308	21.8725298278311
294|L	NA	NA	19.5590222206879	NA	NA	NA
295|L	NA	19.3382193220104	NA	NA	18.4155963753732	NA
296|L	25.7605337624904	26.8274520974554	25.8995846882617	25.8910223454521	25.8607522974945	27.8267646030564
297|L	NA	16.5256828439588	NA	NA	14.8933438351147	NA
302|L	NA	18.1691670517861	NA	NA	18.1987096221106	NA
303|L	NA	13.6381325136169	NA	NA	17.4229326069186	NA
304|L	23.6284133333733	21.804572191981	22.0462508959114	22.8673477768477	21.877230582287	22.5779034620326
305|L	23.7185483460205	21.4237758863232	23.4913643964744	24.1431556149141	21.5299074016045	NA
306|L	18.4472122730793	23.4924032544062	24.5334292131726	25.9222275101627	23.8500455037638	24.4839262797519
308|L	NA	15.2068179718476	NA	NA	NA	NA
310|L	NA	NA	NA	NA	19.950719973484	18.1102796294516
311|L	NA	20.1440312617473	NA	18.7012736899516	NA	18.1102796294516
312|L	25.858652856219	25.309067468635	23.8164771046706	25.3007762364303	25.086674033883	22.732657043587
313|L	23.5720051833937	19.4778632104018	25.2201123444932	23.7448455041854	19.8625074462773	23.8821946108531
316|L	NA	21.626432507381	NA	NA	21.4093020242956	NA
317|L	NA	22.8342280178312	NA	19.4909318136113	22.8895275637056	NA
318|L	23.3587445619447	22.1136701801866	NA	25.3595927501432	23.0754207537989	22.548197343029
319|L	NA	20.471329853829	NA	NA	21.1714115498863	18.6250669349472
320|L	NA	NA	NA	NA	18.9010232025435	NA
321|L	NA	NA	NA	NA	14.9191897927567	NA
322|L	23.3805552681162	23.5695453027022	22.474562181209	22.6420865154789	18.2864164885787	23.978376212311
323|L	22.441480244754	24.2397807612192	21.7141444604958	24.8626503366064	24.2432304053361	24.8359553906583
324|L	26.2301560603737	24.6174200017436	23.5442646145345	26.2876566706029	23.8785138742309	23.6294526298168
325|L	22.3966907830475	18.9850724965123	20.7344565504154	NA	NA	NA
326|L	NA	18.3445884333598	NA	21.8606784793657	NA	NA
327|L	23.3791994857542	NA	NA	22.0025464657162	20.0198272097992	NA
328|L	23.7416942065256	20.9813807031247	22.2605290724845	23.2276580349141	20.8664056242191	20.1359382795681
329|L	NA	18.0260441816447	NA	NA	NA	NA
330|L	NA	NA	24.5698175307846	NA	NA	NA
331|L	NA	19.4109802810181	NA	21.3957395759518	19.4164716950058	NA
333|L	24.2195891469035	25.7661923804228	22.3419791074883	22.7141505837806	24.8799485868936	21.6167160489257
334|L	23.4844564574465	26.0169459716322	23.3670665615703	22.7531560075336	24.459868030062	24.2225896482469
335|L	NA	24.322801141369	22.3419791074883	22.7141505837806	23.3710522832024	24.8227655636055
337|L	20.5960628395389	21.8452679634372	NA	20.0050844964102	21.0477124960921	NA
338|L	NA	23.7631146647594	21.6369294581281	20.9076801923567	23.046788719127	23.5932007833355
339|L	NA	26.0164877550042	20.3887577748989	NA	25.3596104785046	NA
340|L	21.3803056144492	26.2710956273244	21.2510675227097	22.1689959137135	25.2662895464803	24.5623878467378
341|L	NA	24.6408934003386	21.2910920939361	22.0702776785089	22.9619360592337	NA
342|L	22.8385434861099	24.3252303703327	22.2895170991935	20.777309259741	24.5527286460846	21.6312570747793
343|L	NA	NA	NA	NA	18.3453484812392	20.0217947591969
344|L	17.6139762539251	21.9239169539785	15.9777958689382	18.8248483750701	21.0698573192148	NA
345|L	18.1040162357258	17.9443099169638	NA	17.1575946606364	17.7140246877422	NA
346|L	18.0814475448411	22.8622423940008	NA	17.9263466418792	21.2824406463255	NA
348|L	18.8919081620856	NA	NA	NA	11.8997833800994	NA
349|L	NA	14.507913592282	NA	NA	14.7355251347477	NA
351|L	22.0262604028256	20.5883437068505	NA	21.1980355866649	19.6914270060181	NA
352|L	23.6033602875383	22.4148575973027	NA	23.1041100051548	22.0180760567255	NA
353|L	26.1335329441007	26.4966674585839	24.7749785601188	25.4602251132497	25.4957507959636	25.2381887222706
354|L	NA	22.2574789329539	NA	20.6683210120254	20.7249421577694	NA
355|L	NA	20.2106645393179	NA	NA	NA	NA
356|L	NA	20.2106645393179	NA	NA	NA	NA
357|L	NA	19.9892032941067	18.2041891729369	NA	20.6854621075742	21.1099940697817
358|L	24.5088873320506	25.57841394913	16.4275704143457	22.589016764436	24.0961077525802	21.9264995231394
359|L	NA	NA	18.7155797131036	NA	NA	NA
360|L	20.5173421374445	17.6916677071248	19.7916187860895	20.0879433267653	17.0912415430913	23.7442991154968
361|L	NA	NA	NA	21.7518972816934	NA	NA
362|L	NA	20.1470352011963	NA	NA	19.7379554632182	NA
363|L	NA	16.5120336570748	NA	NA	16.3880161607504	NA
364|L	NA	NA	22.8553624262594	NA	NA	NA
365|L	NA	NA	22.8553624262594	NA	NA	NA
366|L	24.3327519864969	22.9316210773389	24.250242516217	25.1768769430106	23.084822220062	23.122906563867
367|L	NA	NA	NA	NA	NA	22.8346508223156
368|L	NA	NA	NA	20.2135315416029	NA	20.9019679376155
369|L	21.7694672255841	19.2960236156204	20.6105842781168	21.0441330349591	19.1455131548794	19.6665321089362
371|L	NA	NA	NA	21.1311035101801	NA	NA
372|L	27.3982107892626	27.2732452371913	24.0175759204355	26.9580278769248	26.9898056098452	27.8554945688746
373|L	28.8797005573338	28.4757027114737	27.2848767830846	28.3397048187421	27.7825919595453	29.5866985204952
374|L	24.7569668083091	24.9133664249337	23.6429195011733	23.2727833941214	25.1152068988419	25.4827205649923
375|L	NA	NA	NA	21.4157213624431	NA	NA
376|L	24.0950728081437	22.4354063234037	23.0636505873288	23.6884714136497	21.0563564087775	NA
377|L	24.1606896433062	23.6442903539657	23.317428901288	27.2503356641181	21.9536684432501	21.9048172488031
378|L	21.3787353728209	19.7822510887945	21.5022576652756	22.1758739367407	20.0672015259311	NA
379|L	25.3798418572766	22.6266246745529	24.2214631454453	24.6944710956589	20.958461339053	22.4303744000864
380|L	NA	19.2860334860033	NA	NA	20.0045496122523	NA
381|L	18.2967822588869	16.7598315232939	17.5448334525336	18.6433511131121	17.8281059345609	19.5854932354471
382|L	NA	20.5360239049781	19.7618885606783	NA	19.6656634087671	NA
383|L	NA	NA	26.7589257764097	NA	NA	NA
384|L	NA	NA	26.7589257764097	NA	NA	NA
385|L	NA	NA	26.7589257764097	NA	NA	NA
395|L	NA	18.9318232628961	NA	NA	NA	NA
396|L	21.3455492437263	NA	NA	NA	20.6910375320465	NA
397|L	NA	18.3492350987208	NA	NA	14.6135122656952	NA
398|L	19.697752576324	18.2324748574018	20.7589148323511	18.0454090662317	18.739731949435	NA
399|L	21.1178246681798	17.6851875127021	NA	21.2440822866888	17.0605922615313	NA
400|L	23.7158938406161	22.0760295030136	24.1261759437816	23.3161876466697	20.9657934579337	19.7962681421588
402|L	22.8492518155119	NA	NA	21.7345104663724	18.1127538399746	NA
403|L	23.0120582792228	20.2515600227239	NA	22.5336169687685	20.5324096661742	19.9388786276077
404|L	21.6038796877005	19.6457132705826	NA	NA	21.1977151379097	22.7725957889571
405|L	NA	24.3472028578113	21.5468530462885	NA	24.4634560141518	NA
406|L	NA	24.3472028578113	21.5468530462885	NA	24.4634560141518	NA
407|L	NA	24.3472028578113	21.5468530462885	NA	24.4634560141518	NA
408|L	NA	24.2207494041972	20.1263795560946	NA	24.2730430949206	NA
409|L	NA	NA	NA	NA	14.9525946907188	NA
410|L	NA	NA	NA	NA	19.7888136989574	NA
411|L	26.7783389440978	26.7688609626375	25.0429200201102	27.0046025775873	26.7916822343008	24.5013251971583
412|L	NA	20.5105516555636	21.176205056537	21.5907172252041	18.1538545623381	NA
413|L	22.3810187960549	22.8782287725568	22.9611043564473	23.4216295712319	22.0890514500335	NA
414|L	22.450137736191	22.3819960399159	22.1126393371094	21.6624192791154	22.2380742260914	21.4711288849712
415|L	NA	21.6442334080998	NA	NA	19.5903328053221	NA
416|L	NA	21.7825960578407	NA	22.5333138391188	20.245140873818	NA
417|L	22.0015228897188	14.7382081471694	NA	21.7983847259042	NA	NA
418|L	NA	NA	NA	NA	17.4326832007357	NA
419|L	20.0120214471203	NA	NA	NA	NA	NA
420|L	NA	21.5120503001314	NA	NA	23.7427684395549	19.5695381883698
421|L	NA	NA	NA	NA	17.4326832007357	NA
422|L	19.697798372532	NA	NA	19.7191165303206	NA	NA
423|L	21.5383879580335	NA	NA	NA	NA	NA
424|L	31.0847551369681	31.3529617060739	30.1238461439858	31.0525437542813	31.3003084654049	28.371636120562
425|L	NA	17.5538291055879	NA	NA	16.5466441081818	NA
427|L	NA	17.4823383225952	NA	NA	20.6012704715359	NA
428|L	NA	15.9784385200886	NA	NA	NA	NA
429|L	17.9860879820516	NA	NA	NA	NA	NA
430|L	17.9860879820516	NA	NA	NA	NA	NA
431|L	18.3042611295263	17.3474453855726	NA	NA	16.4575474018267	NA
433|L	23.760424141455	24.9306291800912	20.9121868831636	23.4172554451163	24.7627452154788	19.8301938047822
434|L	NA	NA	NA	NA	16.1835537840031	NA
435|L	NA	NA	NA	NA	14.9906645883398	NA
436|L	NA	NA	NA	NA	15.35366862623	NA
437|L	22.2495773240462	21.3847026789438	NA	21.8354108669847	21.626643481288	NA
438|L	NA	14.9936036324151	NA	NA	NA	NA
439|L	NA	22.7134091644401	NA	18.8388491703609	23.4038036805055	NA
440|L	NA	NA	21.1859408918992	20.3092699269583	NA	20.3448103158864
441|L	NA	NA	19.6077675568407	20.3092699269583	NA	NA
442|L	NA	NA	20.2686996848332	NA	NA	19.1644524310962
443|L	NA	NA	NA	NA	15.954331598877	21.9110113590688
444|L	26.8304728079719	24.8719203079032	23.6296940586323	24.5308865062891	24.6369962055903	26.317442424764
446|L	25.2647659768616	22.4866979718184	21.55469146336	16.6835061245816	24.3123711332462	24.4550001113438
447|L	18.6289057802036	21.2976658412284	21.2329650875783	NA	22.3883147690369	22.2298491452193
448|L	NA	20.5339763669663	21.6961965874569	21.206045282284	21.0485596771777	21.1879339514909
449|L	24.7654581079817	20.6300409743211	20.529662416702	23.4148165849764	20.612067061989	20.3298684011559
450|L	NA	NA	18.7653095043318	NA	NA	NA
451|L	24.5852326683009	20.1411824749508	NA	23.7785076514196	18.7224124732349	NA
452|L	NA	17.0865509185603	NA	NA	18.6713157237895	NA
453|L	NA	21.4173478399544	NA	NA	21.7644815396471	21.2269168093655
454|L	NA	NA	26.7417235999709	NA	NA	NA
455|L	24.7498063333516	22.1637903157253	22.8058801807753	23.819421966519	22.8382540377265	22.2802363562574
456|L	NA	15.9672165346701	NA	NA	19.5061145843829	NA
457|L	NA	18.8336288505045	NA	NA	18.4233882103459	NA
458|L	NA	19.2611969017865	NA	NA	20.9140975586891	NA
459|L	NA	17.7635830756491	NA	NA	NA	NA
460|L	NA	NA	28.3655220931032	NA	17.2662549988834	26.1577665723746
461|L	NA	NA	28.3655220931032	NA	17.2662549988834	26.1577665723746
