X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
226|M	23.3352738178721	26.5857698607526	24.9191371667386	22.552491640553	24.7041301706686	NA
227|M	26.8196416915636	26.5885808659099	26.3812586694678	26.3812067879717	26.4920489416145	27.2737469434348
229|M	NA	NA	NA	21.4206457135832	NA	NA
231|M	20.7237744079965	17.5542341583659	NA	22.7877258670412	19.3505419277906	NA
232|M	21.2495391325597	26.7689659675687	22.1878469349671	24.1039014629422	26.5496005212426	22.1156717536727
233|M	25.5413033093538	25.9713722583907	21.9053518230242	22.9924682718163	25.5531080893448	24.2650192515742
234|M	14.2449689566382	15.3382329732546	NA	18.1807350888191	17.6561794772759	NA
235|M	NA	19.1098928090315	NA	NA	NA	NA
237|M	22.2418450462453	22.9536806571902	NA	20.3855015556915	20.3498425169392	NA
239|M	24.0474310151772	29.4935193285518	23.4177593753758	21.6982829027358	30.2008993300856	20.4667801089272
240|M	25.7852110319792	25.8388627557912	22.4188637675894	25.1954568980594	25.3284136112853	19.7835242339372
242|M	NA	NA	NA	18.5435305752784	NA	NA
243|M	NA	21.0848769711589	NA	NA	23.2016722269204	NA
244|M	NA	21.0848769711589	NA	NA	23.069998574065	NA
247|M	NA	19.5095292224289	NA	NA	NA	25.47888376217
248|M	25.514884083899	27.6827594380137	23.7585873664803	19.3092626279225	27.3376854906762	22.9001970814119
249|M	25.5814092354043	27.2803796546166	23.1036915756208	25.6632968271496	27.0695958753467	22.7150245544247
250|M	NA	23.5678836161669	20.5726301458457	20.0820773920509	23.1670752899862	21.3046465717106
251|M	21.9947809446999	22.7186709003576	19.03420163058	18.9608440485057	21.4759541931206	NA
252|M	NA	NA	NA	NA	20.3814835643593	NA
253|M	NA	NA	NA	NA	20.3814835643593	NA
258|M	23.264687251328	22.6321187594255	21.2662711594038	22.3063714943953	22.0912647750151	NA
259|M	NA	19.0850801289509	NA	NA	20.4801299692664	NA
261|M	NA	NA	NA	NA	18.1342808615646	NA
262|M	NA	22.8390347195637	NA	NA	22.6730729562312	NA
263|M	20.7020453784921	NA	18.9119510897853	NA	NA	NA
264|M	NA	NA	NA	17.708177521915	NA	NA
265|M	NA	19.2386562867844	NA	NA	NA	NA
266|M	NA	18.6720851892699	NA	NA	17.2033232274416	NA
267|M	24.471348556075	24.7682365283555	21.6380889656249	24.9423450834029	24.9714174762777	22.5907432628941
268|M	24.471348556075	24.7474857725575	21.6380889656249	24.9423450834029	25.4072998092906	22.5907432628941
275|M	NA	NA	NA	NA	22.106196602287	NA
276|M	NA	21.5340903689958	NA	NA	21.422952114052	NA
277|M	NA	NA	NA	NA	NA	22.5333148454688
278|M	23.4441885939947	NA	NA	NA	21.1188220405969	NA
279|M	NA	NA	NA	22.5088557313445	22.7533131675918	NA
280|M	NA	24.7235459672679	24.3975695711933	NA	24.1179859146171	23.5972472911841
284|M	NA	24.5258533202526	NA	NA	24.9154178509369	22.1725740701473
285|M	21.6889238931045	NA	NA	22.5696297406199	20.7965264822795	NA
286|M	21.6889238931045	23.1019136762083	NA	22.5696297406199	NA	NA
287|M	NA	23.1019136762083	NA	22.5696297406199	24.046465955498	NA
288|M	21.6889238931045	23.1019136762083	NA	22.5696297406199	24.046465955498	NA
289|M	NA	19.555102641017	NA	NA	NA	NA
290|M	NA	21.9807049233791	NA	NA	24.1756713164147	21.6954784313216
291|M	NA	17.8442461301925	NA	21.3349789304357	NA	NA
292|M	NA	21.3317320418756	NA	19.9374515631377	NA	NA
293|M	22.4918418109014	24.8383377160899	22.7380844507131	22.1520821004049	23.3603468357377	23.8100320362543
294|M	NA	NA	22.0974456616534	NA	NA	NA
295|M	NA	21.8285083753636	NA	NA	20.5955259477163	NA
296|M	26.7753425799721	29.1105172257411	27.7953709256549	27.1219327644516	28.1788414766403	29.0643477609825
297|M	NA	19.731769292691	NA	NA	18.1047115959625	NA
302|M	NA	22.6543270581439	NA	NA	23.1134137816726	NA
303|M	NA	19.2656141971764	NA	NA	21.9731547496968	NA
304|M	24.2847339187551	24.5536548182473	22.4565710581395	23.1438913544154	23.940740262422	23.7067146284522
305|M	24.4124148135658	24.1621623771648	23.9613317915899	24.2266339417829	23.8102366976875	NA
306|M	19.1597419289623	26.1956164924643	24.6379089624431	26.8396291125324	25.8907747863486	25.4301946036627
308|M	NA	19.5605959812911	NA	NA	NA	NA
310|M	NA	NA	NA	NA	22.853225281035	19.4370948298231
311|M	NA	22.9744829517641	NA	18.7553922202837	NA	19.4370948298231
312|M	26.6661680019133	27.9669874096767	24.4923874015822	26.4231356689778	27.4100111595421	23.3877638930459
313|M	25.0659170922293	23.2670072499372	26.2767414558837	26.8177288893821	23.804038562296	26.1786031627161
316|M	NA	24.7400622941877	NA	NA	23.5786406268432	NA
317|M	NA	25.1931705854704	NA	19.1403550378857	25.2009750869888	NA
318|M	24.3373537802826	25.0568891352229	NA	26.4134644357265	25.6228107600411	22.0725514780279
319|M	NA	23.5845191505253	NA	NA	23.7160638484412	20.3462124466167
320|M	NA	NA	NA	NA	22.0295130219535	NA
321|M	NA	NA	NA	NA	18.7528788623468	NA
322|M	23.1157474256924	25.7309580294619	23.7866201816941	23.1805831636922	21.3522849726433	24.841395460266
323|M	23.7922382694819	26.5117079952521	23.2449350409069	25.4512069094218	25.925134202818	25.8107434077946
324|M	27.168465728999	27.663516088932	24.1744420581058	27.5175241198622	26.3248394052534	24.4263929242342
325|M	22.9365103523575	22.3348543056824	21.4057768468872	NA	NA	NA
326|M	NA	21.6982924910986	NA	23.7269787691854	NA	NA
327|M	23.1496857912466	NA	NA	23.3908091533778	23.0015636754949	NA
328|M	23.4230591921626	23.9501221193848	23.2298563132601	24.1917840816582	23.2675971831889	20.4306203824223
329|M	NA	20.2552699550299	NA	NA	NA	NA
330|M	NA	NA	25.8016564464561	NA	NA	NA
331|M	NA	22.8581936243842	NA	23.2929589312564	22.3393761574872	NA
332|M	NA	18.3926078800677	NA	NA	NA	NA
333|M	24.3152057436427	26.2815043705745	23.054188258318	22.8763662979995	25.5321352516581	22.4086466682289
334|M	23.3126048366161	27.0900869718099	23.937505433501	23.1165376058439	25.1363087149236	23.6829888646231
335|M	NA	24.8308680183907	23.054188258318	22.8763662979995	24.006052160837	25.5314585863587
337|M	22.4752963709816	23.0974879364452	NA	22.9713900105604	22.5798902288629	NA
338|M	NA	24.6766856028662	23.4360294696048	20.6825629531991	23.9506664834692	24.1676478201137
339|M	NA	26.0979039890328	22.0193575274553	NA	25.8884478382493	NA
340|M	23.8601098176603	26.8273175140347	22.8753603329202	24.9703828476961	26.0504111468304	25.1195679916505
341|M	NA	25.8454271696394	23.1004678445237	23.832797577709	24.48471244059	NA
342|M	25.8239201778204	24.9327857433867	23.7634797568991	23.5742942341113	25.8993598483859	22.5817302628101
343|M	NA	NA	NA	NA	19.9942493844621	21.2140909949814
344|M	22.2779425552965	24.8433720732401	18.8538324160503	24.647893372964	23.4436580057633	NA
345|M	17.4772046473211	19.655679656552	NA	17.783330389871	20.3315306109031	NA
346|M	19.5312246840731	24.3122401265173	NA	20.5390186471404	23.0823958432633	NA
348|M	22.6215861430317	17.8595922511467	NA	NA	18.746946931463	NA
349|M	NA	19.3134936016297	NA	NA	18.9503541765267	NA
351|M	22.379015385051	23.3027083342544	NA	21.6258241186048	22.222080698243	NA
352|M	24.4030326863115	24.4342979208414	NA	23.1706192901511	24.1712611878328	NA
353|M	26.990372200809	28.807571431348	26.6634347643995	26.4834117983248	27.9852356179567	26.1877036365277
354|M	NA	24.1459602808447	NA	20.5610515324102	22.6398619544466	NA
355|M	NA	20.9896144103567	NA	NA	NA	NA
356|M	NA	20.9896144103567	NA	NA	NA	NA
357|M	NA	23.2322591603708	20.0410973788524	NA	22.8843541949086	22.1034115849736
358|M	25.3812452555767	27.4186886966261	19.9311809356424	23.2964993630302	25.9690786903183	22.3759519103038
359|M	NA	NA	20.8034630656371	NA	NA	NA
360|M	20.786701336398	20.1437509096039	22.8149195050467	22.7503951462733	19.581198647653	24.8036336649385
361|M	NA	NA	NA	21.9236255545579	NA	NA
