X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
247|L	NA	18.2769743308338	NA	NA	NA	26.3219644366809
248|L	26.0764425511744	26.620602801479	25.907714715693	20.3876690383254	26.7766514854367	24.2289307907507
249|L	26.0718572642953	25.8507441905005	25.5128226346384	26.3265154095513	26.2071400114122	24.4197548519439
250|L	NA	22.6772269768699	22.9376880065292	20.8415092730078	23.2918047285969	23.0291774113282
251|L	21.9035403015815	22.8321511290147	19.3952105932912	19.8522564382112	20.5105454630762	NA
252|L	NA	NA	NA	NA	20.295582416591	NA
253|L	NA	NA	NA	NA	20.295582416591	NA
256|L	NA	19.137701102936	25.5389683305946	NA	19.498779879398	NA
257|L	NA	NA	25.4671905526559	22.4856305406857	NA	NA
258|L	23.2934980057567	22.3676865100199	21.753307454374	23.1815846013088	21.6952430805385	NA
259|L	NA	17.2733878752579	NA	NA	20.2698840577688	NA
262|L	NA	21.4037290561079	NA	NA	21.8026654701028	NA
263|L	22.575763157831	NA	19.6088312195559	NA	NA	NA
264|L	NA	NA	NA	19.1619748475084	NA	NA
265|L	NA	18.6714878151893	NA	NA	NA	NA
266|L	NA	18.3919630405916	NA	NA	18.1000271232427	NA
267|L	24.8205294979054	23.5240344783079	23.8213951363226	25.2947540523782	24.2729516122394	23.6650756202549
268|L	24.8318199042323	23.460614170244	23.8332718254612	25.298067654237	24.7507836593895	23.667774750564
275|L	NA	NA	NA	NA	21.7449647339706	NA
276|L	NA	20.6018541251789	NA	NA	21.0198246073255	NA
277|L	NA	NA	NA	NA	NA	24.4055392980588
278|L	24.2127354091409	NA	NA	NA	20.9266598143621	NA
279|L	NA	NA	NA	23.7114598401044	22.4054307687636	NA
280|L	NA	23.8189007195849	26.2285493146646	NA	23.7258447578622	24.7664290842419
284|L	NA	23.4282395144521	NA	NA	24.2206292212395	24.0278564114511
285|L	23.0168457172326	NA	NA	23.5870662246543	20.3209188215257	NA
286|L	23.4054244813644	22.8056330419608	NA	23.8125668128978	NA	NA
